t,z,a
0.26399993896484375,0.6291016413514037,True
0.6459999084472656,0.6121594833700331,True
0.9930000305175781,0.6361562464611153,True
1.319000005722046,0.624258633910241,True
1.684000015258789,0.6735414469427499,True
2.0999999046325684,0.6355606085084967,False
2.4519999027252197,0.6437454843164498,False
2.7890000343322754,0.658868043951057,True
3.174999952316284,0.7316059344581792,False
3.7760000228881836,0.7442144129174317,False
4.140000104904175,0.7802693987493206,False
4.482000112533569,0.8302039224692326,False
4.848999977111816,0.8860339361434248,True
5.203000068664551,0.9503111124279688,True
5.543999910354614,1.0118361663841378,True
5.953000068664551,1.0603456217063012,True
6.325999975204468,1.0898219845232058,True
6.693000078201294,1.1007786032689462,True
7.028000116348267,1.106476753239623,True
7.42300009727478,1.080710676651112,True
7.79200005531311,1.019531387231036,True
8.181999921798706,0.9622787329446028,True
8.538000106811523,0.8951840075967701,True
8.8989999294281,0.8233075788471015,True
9.280999898910522,0.7668440829999217,True
9.644000053405762,0.7110341928951432,True
10.025000095367432,0.6425793186008816,True
10.446000099182129,0.5950372251574736,False
10.812999963760376,0.5593502248306989,False
11.17199993133545,0.5195216522291102,False
11.530999898910522,0.5118888784337103,False
11.944000005722046,0.48091274327099903,False
12.495000123977661,0.5171486362113622,False
12.884999990463257,0.49596333017843786,False
13.253999948501587,0.5306756621168077,False
13.651999950408936,0.48253264911380184,False
14.019000053405762,0.4910515846363468,False
14.519000053405762,0.49448545029652463,False
14.907999992370605,0.5279657314773688,False
15.276000022888184,0.5094562760899487,False
15.640000104904175,0.5291335937796995,False
16.01699995994568,0.545015001674323,False
16.414999961853027,0.559120168745102,False
16.812000036239624,0.5732618911964644,False
17.194999933242798,0.5736428955810928,False
17.575000047683716,0.56637320220457,False
17.949000120162964,0.5443515622113386,False
18.35800004005432,0.5115862681861174,False
18.740000009536743,0.46797447906713985,False
19.11899995803833,0.4243001715601191,False
19.51800012588501,0.37026538662016995,False
19.907000064849854,0.3103384238698674,False
20.301000118255615,0.25168798095233463,False
20.618000030517578,0.19734778111697593,False
20.980000019073486,0.14870557885895083,True
21.342000007629395,0.10331770031999457,True
21.713000059127808,0.06051595163998286,True
22.171000003814697,0.028260693723784806,True
22.597000122070312,0.006250354146900827,True
23.128000020980835,-0.0031702902545872776,True
23.461999893188477,0.0009494129396016675,True
23.819999933242798,0.015346924987162221,True
24.177000045776367,0.03714553857048325,True
24.558000087738037,0.058989228051009965,True
24.927000045776367,0.07639538630472648,True
25.26699995994568,0.09000085688011614,True
25.58299994468689,0.08783049086804391,True
25.939000129699707,0.072603799843206,True
26.270999908447266,0.0685169863468196,True
26.611999988555908,0.06533941544497332,True
27.002000093460083,0.06115673792933461,True
27.338000059127808,0.05785589872605978,True
27.740000009536743,0.052893769307338315,True
28.06500005722046,0.05013264594054857,True
28.444999933242798,0.04753880448069994,True
28.802000045776367,0.04587025875700233,True
29.197999954223633,0.04517966825754977,True
29.592999935150146,0.04264116598329086,True
29.94000005722046,0.04134186875356528,True
30.308000087738037,0.04313406196849272,True
