t,z,a
0.34599995613098145,True,True
0.750999927520752,True,True
1.1399998664855957,True,True
1.5069999694824219,True,True
1.9189999103546143,True,True
2.3380000591278076,True,True
2.74399995803833,True,False
3.119999885559082,True,False
3.484999895095825,False,False
3.884999990463257,True,False
4.287999868392944,True,False
4.705999851226807,True,False
5.1559998989105225,True,False
5.608999967575073,True,False
6.00600004196167,False,False
6.486999988555908,False,False
6.948999881744385,False,False
7.412999868392944,False,False
7.825999975204468,False,False
8.259000062942505,False,False
8.652999877929688,False,False
9.125999927520752,False,False
9.51799988746643,True,False
9.924000024795532,True,False
10.355999946594238,True,False
10.772000074386597,True,True
11.246000051498413,True,True
11.700999975204468,True,True
12.111999988555908,True,True
12.493000030517578,True,True
12.85699987411499,True,True
13.282000064849854,True,True
13.651999950408936,True,True
14.009999990463257,True,True
14.36899995803833,True,True
14.73799991607666,True,True
15.118000030517578,True,True
15.45799994468689,True,True
15.829999923706055,True,True
16.256999969482422,True,False
16.608999967575073,True,True
17.036999940872192,True,False
17.41100001335144,True,False
17.769999980926514,True,False
18.111999988555908,False,True
18.48300004005432,False,False
18.89800000190735,False,False
19.251999855041504,False,False
19.677000045776367,False,False
20.037999868392944,False,False
20.44099998474121,False,False
20.832000017166138,False,False
21.191999912261963,False,False
21.537999868392944,False,False
21.918999910354614,False,False
22.27999997138977,False,False
22.717000007629395,False,False
23.10699987411499,False,False
23.513000011444092,False,False
23.88599991798401,False,False
24.286999940872192,False,True
24.727999925613403,False,False
25.098000049591064,False,False
25.47000002861023,True,False
25.81599998474121,False,False
26.22000002861023,False,False
26.582000017166138,False,False
26.95899987220764,True,False
27.348000049591064,False,False
27.7739999294281,True,False
28.151999950408936,True,False
28.500999927520752,True,False
28.89800000190735,False,False
29.332000017166138,False,False
29.72099995613098,True,False
30.124000072479248,False,False
