t,z,a
0.27699995040893555,0.4777000540912462,True
0.6689999103546143,0.48042816182701686,True
1.056999921798706,0.4852955912335029,True
1.4679999351501465,0.48876548304600587,True
1.8910000324249268,0.4953162213090693,True
2.2990000247955322,0.5023279014046966,True
2.7209999561309814,0.5043560897702558,False
3.128000020980835,0.5147654337084606,False
3.4609999656677246,0.5225256720290123,False
3.8570001125335693,0.5293377865873221,False
4.200999975204468,0.5307369926693312,False
4.54800009727478,0.5348658975564513,False
4.890000104904175,0.5398791936377936,False
5.245000123977661,0.5422033922194373,False
5.5940001010894775,0.5440942561793592,False
5.979000091552734,0.5432392656638949,False
6.355999946594238,0.5384116288775239,False
6.7200000286102295,0.5338018086339167,False
7.084000110626221,0.5283547213077572,False
7.424999952316284,0.5232026581168412,False
7.837000131607056,0.5229690393684918,False
8.276000022888184,0.519126993242351,False
8.697999954223633,0.518062503973874,False
9.062000036239624,0.5193349529935134,False
9.42799997329712,0.5191833202467496,False
9.822999954223633,0.5255709980971879,False
10.174000024795532,0.5289522799926615,False
10.541000127792358,0.5365776971172371,False
10.926000118255615,0.5467647494473766,False
11.29699993133545,0.5596339981049484,False
11.625,0.5767200279277598,False
11.966000080108643,0.5724260388278422,False
12.318000078201294,0.5718902925944616,False
12.690000057220459,0.5719450501995724,False
13.02999997138977,0.5736532872829199,False
13.388000011444092,0.5750576261978331,False
13.730000019073486,0.5777464979663409,False
14.122999906539917,0.5891343278660663,False
14.490000009536743,0.5863823054662202,False
14.855999946594238,0.5933982320386824,False
15.233000040054321,0.5933690330644488,False
15.657000064849854,0.5963609933776367,False
16.022000074386597,0.597057322284129,False
16.378000020980835,0.5997637889663109,False
16.730000019073486,0.5872191187069369,False
17.097000122070312,0.5798742662693048,True
17.502000093460083,0.5735651343622481,False
18.13700008392334,0.5744406016254826,False
18.530999898910522,0.5796623375454828,False
18.986000061035156,0.5866827880686678,False
19.33400011062622,0.5878027184464227,False
19.750999927520752,0.584545311657241,False
20.19000005722046,0.5808182414360222,False
20.519999980926514,0.5718867518402002,False
20.83899998664856,0.5590636907594855,False
21.145999908447266,0.5467784742347803,False
21.51099991798401,0.5287193177524561,False
21.924999952316284,0.5176214568617843,False
22.311000108718872,0.5062898263077091,False
22.683000087738037,0.49528426468180764,False
23.049000024795532,0.48470301407958316,False
23.39800000190735,0.4532641690402541,False
23.78600001335144,0.43093764655120603,False
24.443000078201294,0.40543949319214534,False
24.79800009727478,0.3862485506956689,False
25.17899990081787,0.36950211656340454,False
25.528000116348267,0.35657474848095466,False
25.90000009536743,0.34493494686527265,False
26.243000030517578,0.32922539670082673,False
26.587000131607056,0.32513390634553985,False
26.937999963760376,0.3197387956631846,False
27.27999997138977,0.3189890476994635,False
27.736999988555908,0.31862414654366655,False
28.08999991416931,0.31617245727664606,False
28.460999965667725,0.30143049582097936,False
28.944999933242798,0.2975244632544837,False
29.42300009727478,0.2911927817708332,False
29.783999919891357,0.28919078457959124,True
30.163000106811523,0.2876284176964657,True
