t,z,a
0.6629998683929443,True,True
1.2249999046325684,True,True
1.7999999523162842,True,True
2.4159998893737793,True,True
3.1559998989105225,True,True
3.9549999237060547,False,False
4.588000059127808,False,True
5.082000017166138,False,True
5.83299994468689,False,True
6.394000053405762,False,False
7.049000024795532,False,False
9.486999988555908,False,False
10.921000003814697,False,False
11.793999910354614,False,False
12.375999927520752,False,False
13.72000002861023,False,False
14.32099986076355,False,False
14.934000015258789,False,False
15.79200005531311,False,False
16.471999883651733,False,False
17.043999910354614,False,False
18.001999855041504,False,False
18.965999841690063,False,False
19.78600001335144,False,False
20.723999977111816,False,False
21.76099991798401,False,False
22.74899983406067,False,False
23.902999877929688,False,False
24.671000003814697,False,False
25.194000005722046,False,False
25.740000009536743,False,False
26.35800004005432,False,False
26.896999835968018,False,False
27.330999851226807,False,False
28.406999826431274,False,False
29.418999910354614,False,False
30.401000022888184,False,False
