time,sonar,robot_x,robot_y
0.32200002670288086,0.3447570431114502,-0.002525631571188569,-0.0010810050880536437
0.6330001354217529,0.34460798895913347,-0.0005000324454158545,0.0013500961940735579
1.0,0.3487310553792874,0.0011259265011176467,0.011441066861152649
1.3540000915527344,0.35642404792167093,5.438242442323826e-05,0.01646648906171322
1.6750001907348633,0.38581789416432893,3.6302324588177726e-05,0.01646576263010502
2.182000160217285,0.3972105021469403,3.697766805998981e-05,0.016463980078697205
2.576000213623047,0.33987487721158094,-0.014610550366342068,0.02776036597788334
2.8960001468658447,0.31605854038027603,-0.026022493839263916,0.03425715118646622
3.243000030517578,0.3154688950462058,-0.05782560631632805,0.04862557724118233
3.614000082015991,0.35363890707870527,-0.09705522656440735,0.06639251112937927
3.938000202178955,0.3807457434195777,-0.13683420419692993,0.0844307392835617
4.269000053405762,0.3743373094784469,-0.16799747943878174,0.09850706905126572
4.581000089645386,0.3992599254999202,-0.1829364150762558,0.1053694486618042
4.88100004196167,0.44318026517754455,-0.21475470066070557,0.11973213404417038
5.216000080108643,0.4994778932753299,-0.2545338273048401,0.13775193691253662
5.564000129699707,0.5625704211850413,-0.28890281915664673,0.153376042842865
5.870000123977661,0.6246805435048756,-0.30436834692955017,0.16030417382717133
6.174000024795532,0.681634735287466,-0.33244675397872925,0.1730521321296692
6.4770002365112305,0.7318960110451995,-0.37169113755226135,0.19083386659622192
6.808000087738037,0.7742580296469291,-0.40339457988739014,0.20516254007816315
7.380000114440918,0.804713410027931,-0.45015090703964233,0.2263960987329483
7.729000091552734,0.8256386807874094,-0.4535176157951355,0.2525319457054138
8.09500002861023,0.8364530458732229,-0.4211081862449646,0.2797270119190216
8.478000164031982,0.8319057968849419,-0.38769829273223877,0.30801263451576233
8.815000057220459,0.8129615153343523,-0.37042495608329773,0.3228183090686798
9.214000225067139,0.7803061906467655,-0.33752334117889404,0.3506688177585602
9.516000032424927,0.7269238716510457,-0.30806297063827515,0.3757602870464325
9.83400011062622,0.6775452430568313,-0.27121230959892273,0.4070943593978882
10.151000022888184,0.6140101028074139,-0.24576939642429352,0.4286620616912842
10.5,0.5599789310103527,-0.22124160826206207,0.44960591197013855
10.814000129699707,0.5086830205730118,-0.19900812208652496,0.4684513509273529
11.10700011253357,0.46089823460997065,-0.1626325100660324,0.4993649125099182
11.419000148773193,0.44264848717819855,-0.13327494263648987,0.5243481397628784
11.746000051498413,0.44493762078104393,-0.11594326794147491,0.5389943718910217
12.053000211715698,0.4726324587814095,-0.08994609117507935,0.5611369609832764
12.42300009727478,0.4678219623274587,-0.09326772391796112,0.5869247913360596
12.855000019073486,0.4200201628244877,-0.13249510526657104,0.6046885251998901
13.15500020980835,0.4351464646082748,-0.1699369251728058,0.6217169165611267
13.483000040054321,0.46993491632656326,-0.19558624923229218,0.6332634687423706
13.789000034332275,0.5172295370289983,-0.2126488834619522,0.6410512924194336
14.077000141143799,0.5237889983463582,-0.25019749999046326,0.6580331325531006
14.401000022888184,0.5026515228567522,-0.287637859582901,0.6749581098556519
14.719000101089478,0.5039605783909978,-0.30895528197288513,0.6846755743026733
15.027000188827515,0.4911234359546114,-0.32866236567497253,0.6935873031616211
15.329000234603882,0.48116047243361604,-0.3319630026817322,0.7193709015846252
15.675000190734863,0.4680042896818494,-0.33512765169143677,0.7440168857574463
16.004000186920166,0.4523811476852091,-0.3373180031776428,0.7608453631401062
16.314000129699707,0.4368423672501436,-0.3370521068572998,0.7723038792610168
16.615000009536743,0.4294257169028861,-0.30227169394493103,0.801844596862793
16.942000150680542,0.4136766268571002,-0.2660171091556549,0.8326308131217957
17.307000160217285,0.4016667167805168,-0.2365434169769287,0.8577436208724976
17.63700008392334,0.3944818397222486,-0.22938181459903717,0.8725143671035767
17.94600009918213,0.39040114375603674,-0.22912324965000153,0.886513352394104
18.241000175476074,0.3933112963585397,-0.2683633863925934,0.9042946100234985
18.55400013923645,0.40523103005043604,-0.3000614643096924,0.9186252951622009
18.884000062942505,0.43969194565308667,-0.3187233507633209,0.9271761775016785
19.18500018119812,0.4248749774484246,-0.34681782126426697,0.9398588538169861
19.557000160217285,0.4400058042454511,-0.3860568106174469,0.9576263427734375
19.90000009536743,0.4521346841967876,-0.42582952976226807,0.9756587743759155
20.224000215530396,0.47227772172484656,-0.45327457785606384,0.9880509972572327
20.555000066757202,0.4924352700359278,-0.4643684923648834,0.9997464418411255
20.861000061035156,0.5130273923261779,-0.46408018469810486,1.0160694122314453
21.19000005722046,0.5344945271805763,-0.46363070607185364,1.0389695167541504
21.48200011253357,0.5530832875119717,-0.46332693099975586,1.0552759170532227
21.882000207901,0.5747351733847501,-0.4629204273223877,1.075747013092041
22.319000005722046,0.5850379083333743,-0.4907342791557312,1.0974117517471313
22.79800009727478,0.5901196915265257,-0.5051930546760559,1.127079725265503
23.20800018310547,0.5965700148019495,-0.47292208671569824,1.1558499336242676
23.50100016593933,0.6034043250476844,-0.4585978388786316,1.1679298877716064
23.854000091552734,0.6066218142004747,-0.432606041431427,1.190078616142273
24.19700002670288,0.612687620134923,-0.39625516533851624,1.220976710319519
24.540000200271606,0.6140897330181201,-0.35988980531692505,1.2518823146820068
24.847000122070312,0.604664336244239,-0.33400678634643555,1.2739062309265137
25.147000074386597,0.5917616919494693,-0.31961578130722046,1.2860523462295532
25.438000202178955,0.581580000216841,-0.2871934473514557,1.3136845827102661
25.734000205993652,0.5639434850447341,-0.25481367111206055,1.3412193059921265
26.01900005340576,0.5443519946914701,-0.2439410537481308,1.3503628969192505
26.29300022125244,0.5259050590301628,-0.214492067694664,1.3754521608352661
26.586000204086304,0.5133648121825225,-0.1797901839017868,1.4049794673919678
26.89900016784668,0.4932048621539203,-0.16003088653087616,1.4217114448547363
27.228000164031982,0.4792950890072518,-0.14023302495479584,1.4386026859283447
27.491000175476074,0.46340725995102744,-0.10542536526918411,1.4681415557861328
27.790000200271606,0.457016902043491,-0.07950855791568756,1.4901436567306519
28.158000230789185,0.46233718246380917,-0.05497537925839424,1.511081337928772
28.48800015449524,0.47700436369959265,-0.0326886810362339,1.5308932065963745
28.800000190734863,0.4993693654712008,-0.032286737114191055,1.5528064966201782
29.088000059127808,0.4772773947795519,-0.06719676405191422,1.5686907768249512
29.368000030517578,0.4825595512855943,-0.07895828038454056,1.5739049911499023
29.694000005722046,0.47644480215201157,-0.11075542867183685,1.5883654356002808
29.993000030517578,0.493373435446788,-0.11031898111104965,1.6115827560424805
30.30900001525879,0.4967123216938493,-0.10998270660638809,1.6275608539581299
30.674000024795532,0.4498110671105466,-0.12490244954824448,1.6395924091339111
31.00100016593933,0.43515791708320606,-0.14925818145275116,1.653001308441162
31.302000045776367,0.40343481555651745,-0.15242458879947662,1.6777057647705078
31.61300015449524,0.3913341724026491,-0.1200457215309143,1.705248236656189
31.914000034332275,0.3973853653913052,-0.10571834444999695,1.7173253297805786
32.21500015258789,0.41805282448661746,-0.07972324639558792,1.7394895553588867
32.51900005340576,0.45186976684907776,-0.08304711431264877,1.7652807235717773
32.84100008010864,0.49259615440529186,-0.11474497616291046,1.7796134948730469
33.11200022697449,0.5360632642607481,-0.12396004050970078,1.783852219581604
33.5530002117157,0.579235475528425,-0.16573219001293182,1.8027000427246094
33.92500019073486,0.6161860517893953,-0.20073829591274261,1.8186091184616089
34.337000131607056,0.6518123796071291,-0.23997266590595245,1.8363966941833496
34.66200017929077,0.6902057206271399,-0.2792063057422638,1.8541662693023682
34.98900008201599,0.7184712179504272,-0.3166501224040985,1.8711836338043213
35.27900004386902,0.7312573700463075,-0.33368930220603943,1.8788315057754517
35.58900022506714,0.723579976552685,-0.35766807198524475,1.88971745967865
35.90400004386902,0.6924490746931442,-0.35722991824150085,1.912607192993164
36.22500014305115,0.6456927299072164,-0.3248639404773712,1.9400651454925537
36.52300000190735,0.5914054926060228,-0.31037425994873047,1.9513553380966187
36.85800004005432,0.5240316942078825,-0.2845277190208435,1.9744075536727905
37.59500002861023,0.44675419019796975,-0.21182192862033844,2.0361931324005127
37.93900012969971,0.3713199204070844,-0.1755702793598175,2.066984176635742
38.260000228881836,0.297287030659937,-0.15339718759059906,2.0858681201934814
38.56100010871887,0.23186633625542283,-0.13754373788833618,2.099287748336792
38.902000188827515,0.18231888518320238,-0.10275514423847198,2.128925323486328
39.26600003242493,0.16388598022886763,-0.06641171127557755,2.159775733947754
39.60200023651123,0.13217476067194994,-0.06595389544963837,2.18159818649292
39.97800016403198,0.15733731525161587,-0.09766446053981781,2.1970579624176025
40.29100012779236,0.18594326668330563,-0.11263658851385117,2.2037549018859863
