t,z,a,d
0.3250000476837158,True,True,True
0.681999921798706,True,True,True
1.0139999389648438,True,True,True
1.4189999103546143,True,True,True
1.7999999523162842,True,True,True
2.1610000133514404,True,True,True
2.552999973297119,True,False,True
2.9630000591278076,False,False,True
3.314000129699707,False,True,True
3.6530001163482666,False,False,True
4.0,False,False,True
4.375999927520752,False,True,True
4.713000059127808,False,True,True
5.062000036239624,False,True,True
5.456000089645386,False,True,True
5.828999996185303,False,True,True
6.209000110626221,False,True,True
6.5950000286102295,False,True,True
6.947000026702881,False,True,True
7.308000087738037,False,False,True
7.664000034332275,False,False,True
8.038000106811523,False,False,True
8.368000030517578,False,False,True
8.687000036239624,False,False,True
9.148000001907349,True,False,True
9.561000108718872,True,False,True
9.914000034332275,False,False,True
10.265000104904175,True,False,True
10.704999923706055,True,False,True
11.045000076293945,True,False,True
11.401000022888184,True,False,True
11.77999997138977,False,False,True
12.15499997138977,True,False,True
12.486999988555908,True,False,True
12.82200002670288,True,False,True
13.210999965667725,False,False,True
13.54800009727478,False,False,True
13.90499997138977,False,False,True
14.23200011253357,False,False,True
14.595999956130981,False,False,True
14.921000003814697,False,False,True
15.263999938964844,False,False,True
15.666000127792358,False,False,True
16.016000032424927,False,False,True
16.34999990463257,False,False,True
16.700000047683716,False,False,True
17.098000049591064,False,False,True
17.430999994277954,False,False,True
17.880000114440918,False,False,True
18.28500008583069,False,False,True
18.634000062942505,False,False,True
18.95300006866455,False,True,True
19.314000129699707,False,True,True
19.730000019073486,False,True,True
20.055000066757202,False,True,True
20.758000135421753,False,True,True
21.1010000705719,False,True,True
21.418999910354614,False,False,True
21.841000080108643,False,False,True
22.18499994277954,False,False,True
22.542999982833862,False,False,True
22.894999980926514,True,False,True
23.314000129699707,True,False,True
23.67300009727478,True,False,True
24.013000011444092,True,False,True
24.365999937057495,True,False,True
24.766000032424927,True,False,True
25.092999935150146,True,False,True
25.45799994468689,True,False,True
25.79699993133545,True,False,True
26.194000005722046,True,False,True
26.52500009536743,True,False,True
26.83299994468689,True,False,True
27.22699999809265,True,False,True
27.542999982833862,True,True,True
27.875,True,True,True
28.44000005722046,True,True,True
28.980000019073486,True,True,True
29.444999933242798,True,True,True
29.789999961853027,True,True,True
30.125999927520752,True,True,True
